timestamp,quatX,quatY,quatZ,quatW,angVelX,angVelY,angVelZ,linAccelPlusGX,linAccelPlusGY,linAccelPlusGZ,linAccelX,linAccelY,linAccelZ
1594154852807,-0.75421142578125,0.02410888671875,0.0048828125,0.65618896484375,-0.75,3,1.625,-0.230000004172325,-9.63000011444092,-1.5,0.140000000596046,0.059999998658896,-0.140000000596046
1594154852843,-0.75390625,0.024658203125,0.00457763671875,0.656494140625,3.1875,1.8125,0.6875,-0.330000013113022,-9.81999969482422,-1.33000004291534,0.03999999910593,-0.119999997317791,0.009999999776483
1594154852858,-0.753662109375,0.02484130859375,0.00439453125,0.65673828125,1.625,1.5625,0.3125,-0.349999994039535,-9.80000019073486,-1.33000004291534,0.019999999552965,-0.100000001490116,0
1594154852886,-0.75335693359375,0.025146484375,0.0040283203125,0.65716552734375,2.4375,1.75,0.25,-0.360000014305115,-9.76000022888184,-1.22000002861023,0.009999999776483,-0.050000000745058,0.109999999403954
1594154852911,-0.75311279296875,0.0252685546875,0.00384521484375,0.65740966796875,1.3125,1.125,0.5625,-0.430000007152557,-9.77000045776367,-1.21000003814697,-0.03999999910593,-0.059999998658896,0.109999999403954
1594154852937,-0.75311279296875,0.02557373046875,0.00372314453125,0.65740966796875,0,1.1875,1.1875,-0.370000004768372,-9.72000026702881,-1.28999996185303,0,-0.009999999776483,0.029999999329448
1594154852957,-0.7530517578125,0.02593994140625,0.003662109375,0.65740966796875,0.0625,1.5,1.25,-0.330000013113022,-9.72000026702881,-1.22000002861023,0.050000000745058,-0.019999999552965,0.100000001490116
1594154852986,-0.75299072265625,0.026123046875,0.0035400390625,0.657470703125,0.5,0.625,0.25,-0.379999995231628,-9.72999954223633,-1.17999994754791,0,-0.019999999552965,0.140000000596046
1594154853008,-0.75299072265625,0.026123046875,0.0035400390625,0.65753173828125,0.25,0.25,0,-0.449999988079071,-9.71000003814697,-1.23000001907349,-0.070000000298023,0,0.090000003576279
1594154853037,-0.75286865234375,0.02618408203125,0.0035400390625,0.6575927734375,0.0625,0.4375,0.0625,-0.430000007152557,-9.78999996185303,-1.20000004768372,-0.03999999910593,-0.079999998211861,0.109999999403954
1594154853067,-0.75286865234375,0.02618408203125,0.0035400390625,0.65765380859375,-0.875,-0.375,0.25,-0.349999994039535,-9.75,-1.27999997138977,0.029999999329448,-0.03999999910593,0.03999999910593
1594154853087,-0.7530517578125,0.02606201171875,0.00372314453125,0.65740966796875,-1.1875,-1.625,-0.0625,-0.379999995231628,-9.65999984741211,-1.3400000333786,0,0.03999999910593,-0.009999999776483
1594154853137,-0.7528076171875,0.0250244140625,0.00390625,0.65771484375,3.9375,-3.0625,-1.6875,-0.370000004768372,-9.84000015258789,-1.26999998092651,0,-0.119999997317791,0.029999999329448
1594154853160,-0.75238037109375,0.0242919921875,0.00421142578125,0.65826416015625,1.4375,-2.375,-1.125,-0.370000004768372,-9.84000015258789,-1.25,0,-0.129999995231628,0.050000000745058
1594154853190,-0.75250244140625,0.0240478515625,0.00433349609375,0.65814208984375,-1.75,-0.4375,-0.375,-0.330000013113022,-9.73999977111816,-1.3400000333786,0.029999999329448,-0.029999999329448,-0.029999999329448
1594154853208,-0.75262451171875,0.024169921875,0.0042724609375,0.657958984375,-0.875,1.25,0.1875,-0.409999996423721,-9.64999961853027,-1.44000005722046,-0.029999999329448,0.050000000745058,-0.129999995231628
1594154853237,-0.7525634765625,0.02447509765625,0.0040283203125,0.65802001953125,1.125,3.1875,1.0625,-0.370000004768372,-9.76000022888184,-1.3400000333786,0,-0.050000000745058,-0.029999999329448
1594154853258,-0.75250244140625,0.02532958984375,0.0035400390625,0.6580810546875,0.0625,4.0625,1.75,-0.379999995231628,-9.64000034332275,-1.4099999666214,0,0.059999998658896,-0.090000003576279
1594154853287,-0.75225830078125,0.0262451171875,0.0030517578125,0.65838623046875,2.9375,3.1875,1.0625,-0.430000007152557,-9.76000022888184,-1.3400000333786,-0.050000000745058,-0.050000000745058,-0.029999999329448
1594154853309,-0.751953125,0.02655029296875,0.0028076171875,0.65869140625,2,1.9375,0.375,-0.400000005960465,-9.75,-1.35000002384186,-0.009999999776483,-0.03999999910593,-0.059999998658896
1594154853346,-0.75189208984375,0.02685546875,0.002685546875,0.65869140625,0.1875,0.875,0.625,-0.409999996423721,-9.69999980926514,-1.3400000333786,-0.019999999552965,0.009999999776483,-0.03999999910593
1594154853360,-0.75189208984375,0.0269775390625,0.00274658203125,0.65869140625,0.5,0.1875,1,-0.490000009536743,-9.78999996185303,-1.27999997138977,-0.100000001490116,-0.070000000298023,0.009999999776483
1594154853390,-0.7520751953125,0.02740478515625,0.00286865234375,0.65850830078125,-2.1875,1.75,1.9375,-0.550000011920929,-9.86999988555908,-1.22000002861023,-0.150000005960464,-0.159999996423721,0.070000000298023
1594154853410,-0.75262451171875,0.02813720703125,0.002685546875,0.65789794921875,-5.5,4.25,2.6875,-0.340000003576279,-9.72000026702881,-1.28999996185303,0.050000000745058,-0.009999999776483,0.019999999552965
1594154853438,-0.75311279296875,0.0289306640625,0.0023193359375,0.6572265625,-0.4375,4.625,0.8125,-0.349999994039535,-9.5600004196167,-1.35000002384186,0.03999999910593,0.129999995231628,-0.019999999552965
1594154853458,-0.75299072265625,0.02947998046875,0.00177001953125,0.65740966796875,2.5,4.1875,0.375,-0.419999986886978,-9.72000026702881,-1.33000004291534,-0.009999999776483,-0.009999999776483,0
1594154853490,-0.75213623046875,0.030517578125,0.0009765625,0.65826416015625,0.375,3.8125,2.4375,-0.649999976158142,-10.1400003433228,-1.00999999046326,-0.239999994635582,-0.430000007152557,0.28999999165535
1594154853508,-0.7530517578125,0.03167724609375,0.00079345703125,0.6572265625,-10.8125,6.25,4.5,-0.409999996423721,-9.86999988555908,-1.11000001430511,0,-0.159999996423721,0.209999993443489
1594154853544,-0.75506591796875,0.03399658203125,-0.0001220703125,0.65472412109375,-10.25,9.3125,3.8125,-0.259999990463257,-9.39000034332275,-1.4099999666214,0.170000001788139,0.28999999165535,-0.009999999776483
1594154853559,-0.75537109375,0.03497314453125,-0.0006103515625,0.65435791015625,-0.0625,5.25,1.6875,-0.330000013113022,-9.36999988555908,-1.53999996185303,0.100000001490116,0.319999992847443,-0.129999995231628
1594154853588,-0.75457763671875,0.03521728515625,-0.00079345703125,0.6552734375,9.75,0.375,0.125,-0.370000004768372,-9.44999980926514,-1.64999997615814,0.050000000745058,0.180000007152557,-0.109999999403954
1594154853608,-0.752685546875,0.03497314453125,-0.00067138671875,0.657470703125,19.625,-2.6875,-0.5,-0.449999988079071,-9.71000003814697,-1.26999998092651,-0.009999999776483,0,0.009999999776483
1594154853638,-0.7491455078125,0.03411865234375,-6.103515625E-05,0.66156005859375,19.75,-4.75,-1.25,-0.479999989271164,-9.92000007629395,-1.11000001430511,0,-0.270000010728836,0.03999999910593
1594154853659,-0.74737548828125,0.03338623046875,0.00042724609375,0.66357421875,11.375,-5.9375,-0.625,-0.409999996423721,-10.0100002288818,-1.0900000333786,0.019999999552965,-0.280000001192093,0.050000000745058
1594154853690,-0.74603271484375,0.03240966796875,0.0013427734375,0.6651611328125,4.6875,-5,-0.125,-0.389999985694885,-9.89999961853027,-1.0900000333786,0,-0.100000001490116,0.019999999552965
1594154853733,-0.74615478515625,0.03173828125,0.002685546875,0.6650390625,-4.3125,-2.3125,2.1875,-0.689999997615814,-10.1899995803833,-0.899999976158142,-0.239999994635582,-0.46000000834465,0.219999998807907
1594154853758,-0.74737548828125,0.0323486328125,0.0032958984375,0.66363525390625,-15.375,1.375,4.6875,-0.439999997615814,-9.84000015258789,-1,0.019999999552965,-0.119999997317791,0.189999997615814
1594154853808,-0.75213623046875,0.034912109375,0.00311279296875,0.6580810546875,-8.5625,3.375,1.125,-0.479999989271164,-9.44999980926514,-1.61000001430511,0,0.239999994635582,-0.300000011920929
1594154853835,-0.75213623046875,0.0350341796875,0.00299072265625,0.6580810546875,1.5625,-0.5,-0.3125,-0.379999995231628,-9.65999984741211,-1.38999998569489,0.109999999403954,0.03999999910593,-0.079999998211861
1594154853858,-0.7518310546875,0.03472900390625,0.00299072265625,0.658447265625,3.9375,-1.3125,-1.1875,-0.430000007152557,-9.60999965667725,-1.3400000333786,0.050000000745058,0.090000003576279,-0.03999999910593
1594154853883,-0.75067138671875,0.033935546875,0.0030517578125,0.65985107421875,7.75,-3,-2.25,-0.479999989271164,-9.93000030517578,-1.17999994754791,0,-0.219999998807907,0.079999998211861
1594154853907,-0.75,0.0333251953125,0.003173828125,0.66058349609375,4.5625,-2.75,-1.875,-0.469999998807907,-9.8100004196167,-1.19000005722046,0,-0.100000001490116,0.050000000745058
1594154853933,-0.74951171875,0.0328369140625,0.0032958984375,0.66119384765625,3.6875,-1.625,-0.6875,-0.490000009536743,-9.80000019073486,-1.19000005722046,-0.009999999776483,-0.079999998211861,0.03999999910593
1594154853958,-0.74908447265625,0.03265380859375,0.00347900390625,0.66162109375,3,-1.5,0.25,-0.5,-9.84000015258789,-1.14999997615814,-0.029999999329448,-0.129999995231628,0.059999998658896
1594154853989,-0.7490234375,0.03271484375,0.00372314453125,0.6617431640625,0.0625,-0.75,0.9375,-0.509999990463257,-9.80000019073486,-1.13999998569489,-0.029999999329448,-0.079999998211861,0.059999998658896
1594154854012,-0.74859619140625,0.032470703125,0.00396728515625,0.66217041015625,1.9375,-1.125,-0.625,-0.479999989271164,-9.78999996185303,-1.17999994754791,0,-0.070000000298023,0.009999999776483
1594154854041,-0.7484130859375,0.03228759765625,0.00390625,0.66241455078125,2.3125,0.125,-1.125,-0.579999983310699,-9.81999969482422,-1.12999999523163,-0.109999999403954,-0.090000003576279,0.059999998658896
1594154854058,-0.7481689453125,0.03216552734375,0.00372314453125,0.6627197265625,1.75,0.8125,-1.25,-0.560000002384186,-9.81999969482422,-1.08000004291534,-0.090000003576279,-0.100000001490116,0.100000001490116
1594154854091,-0.7479248046875,0.0323486328125,0.00299072265625,0.6629638671875,2.4375,2.0625,-1.1875,-0.490000009536743,-9.6899995803833,-1.21000003814697,-0.029999999329448,0.019999999552965,-0.019999999552965
1594154854108,-0.74774169921875,0.03240966796875,0.0028076171875,0.6632080078125,3.1875,1.875,-0.875,-0.540000021457672,-9.72000026702881,-1.20000004768372,-0.070000000298023,0,-0.019999999552965
1594154854132,-0.74737548828125,0.03271484375,0.00238037109375,0.66357421875,1.75,2.125,-0.5625,-0.479999989271164,-9.77000045776367,-1.14999997615814,-0.019999999552965,-0.03999999910593,0.009999999776483
1594154854165,-0.74713134765625,0.03277587890625,0.0020751953125,0.663818359375,1.9375,1.625,-1.125,-0.560000002384186,-9.80000019073486,-1.1599999666214,-0.070000000298023,-0.079999998211861,0
1594154854190,-0.74725341796875,0.03302001953125,0.00152587890625,0.6636962890625,-1.5625,2.875,-0.625,-0.430000007152557,-9.64000034332275,-1.25999999046326,0.009999999776483,0.079999998211861,-0.090000003576279
1594154854208,-0.747314453125,0.033447265625,0.00103759765625,0.66357421875,0,4.0625,-0.125,-0.430000007152557,-9.61999988555908,-1.28999996185303,0.019999999552965,0.090000003576279,-0.119999997317791
1594154854236,-0.7469482421875,0.0341796875,0.00018310546875,0.66400146484375,3.25,4.125,0.1875,-0.439999997615814,-9.76000022888184,-1.20000004768372,0,-0.03999999910593,-0.03999999910593
1594154854257,-0.74676513671875,0.03466796875,-0.0003662109375,0.6641845703125,1.1875,4.1875,-0.0625,-0.46000000834465,-9.76000022888184,-1.20000004768372,-0.009999999776483,-0.029999999329448,-0.03999999910593
1594154854283,-0.746337890625,0.0352783203125,-0.00115966796875,0.6646728515625,4.3125,3.4375,-0.1875,-0.349999994039535,-9.75,-1.16999995708466,0.079999998211861,-0.019999999552965,-0.029999999329448
1594154854307,-0.745849609375,0.03564453125,-0.0015869140625,0.6651611328125,3.125,3,0.5,-0.419999986886978,-9.85999965667725,-0.930000007152557,0.009999999776483,-0.129999995231628,0.189999997615814
1594154854342,-0.7457275390625,0.035888671875,-0.0020751953125,0.665283203125,0.625,0.75,-0.6875,-0.46000000834465,-9.71000003814697,-1.12000000476837,-0.029999999329448,0.019999999552965,0
1594154854358,-0.74560546875,0.03582763671875,-0.00213623046875,0.6654052734375,1.8125,0.4375,-0.9375,-0.479999989271164,-9.72000026702881,-1.10000002384186,-0.03999999910593,0,0.009999999776483
1594154854382,-0.7452392578125,0.03564453125,-0.00238037109375,0.6658935546875,1.875,0.875,-1.4375,-0.540000021457672,-9.8100004196167,-0.980000019073486,-0.109999999403954,-0.079999998211861,0.119999997317791
1594154854407,-0.74517822265625,0.03570556640625,-0.00274658203125,0.6658935546875,-0.0625,1.9375,-1.375,-0.5,-9.69999980926514,-1.03999996185303,-0.079999998211861,0.019999999552965,0.059999998658896
1594154854440,-0.7447509765625,0.035888671875,-0.00341796875,0.66632080078125,3.3125,2.6875,-0.9375,-0.439999997615814,-9.81999969482422,-1.05999994277954,0.009999999776483,-0.100000001490116,0.100000001490116
1594154854458,-0.7445068359375,0.03619384765625,-0.0037841796875,0.6666259765625,1.75,2.8125,-0.5,-0.409999996423721,-9.85000038146973,-1.02999997138977,0,-0.109999999403954,0.050000000745058
1594154854483,-0.74444580078125,0.0362548828125,-0.004150390625,0.66668701171875,-0.3125,0.375,-1.0625,-0.400000005960465,-9.82999992370606,-1.04999995231628,0.009999999776483,-0.090000003576279,0.029999999329448
1594154854508,-0.7445068359375,0.03607177734375,-0.0042724609375,0.6666259765625,-0.6875,-0.625,-1.5625,-0.370000004768372,-9.77000045776367,-1.0900000333786,0.029999999329448,-0.03999999910593,0
1594154854538,-0.74456787109375,0.03546142578125,-0.00421142578125,0.66656494140625,0,-2.1875,-1.75,-0.409999996423721,-9.78999996185303,-1.10000002384186,-0.009999999776483,-0.050000000745058,0
1594154854558,-0.74456787109375,0.0350341796875,-0.004150390625,0.66656494140625,0.0625,-1.625,-1.3125,-0.310000002384186,-9.77999973297119,-1.05999994277954,0.079999998211861,-0.03999999910593,0.019999999552965
1594154854585,-0.74456787109375,0.03460693359375,-0.00421142578125,0.6666259765625,0.6875,-0.875,-1.5625,-0.400000005960465,-9.71000003814697,-1.16999995708466,-0.009999999776483,0.019999999552965,-0.079999998211861
1594154854609,-0.7445068359375,0.0343017578125,-0.00433349609375,0.66668701171875,0.6875,-0.6875,-2.0625,-0.430000007152557,-9.75,-1.12000000476837,-0.050000000745058,-0.019999999552965,-0.029999999329448
1594154854634,-0.7445068359375,0.0340576171875,-0.00469970703125,0.66668701171875,0.3125,1.125,-1.5625,-0.449999988079071,-9.75,-1.08000004291534,-0.079999998211861,-0.009999999776483,0
1594154854659,-0.74456787109375,0.03411865234375,-0.005126953125,0.66668701171875,-0.4375,2.5625,-1.0625,-0.469999998807907,-9.71000003814697,-1.10000002384186,-0.100000001490116,0.019999999552965,-0.009999999776483
1594154854685,-0.74444580078125,0.034912109375,-0.005859375,0.66668701171875,1.25,4.625,0.625,-0.409999996423721,-9.63000011444092,-1.11000001430511,-0.03999999910593,0.100000001490116,-0.029999999329448
1594154854707,-0.744140625,0.03564453125,-0.00628662109375,0.6669921875,3.1875,4.5625,1.75,-0.449999988079071,-9.72999954223633,-1.07000005245209,-0.079999998211861,0,0
1594154854736,-0.74365234375,0.0367431640625,-0.00677490234375,0.66748046875,1.3125,4.1875,1.8125,-0.469999998807907,-9.8100004196167,-1.01999998092651,-0.090000003576279,-0.070000000298023,0.03999999910593
1594154854758,-0.74365234375,0.03753662109375,-0.00714111328125,0.66748046875,-0.5,5.25,2.3125,-0.330000013113022,-9.73999977111816,-1.05999994277954,0.050000000745058,0,0
1594154854808,-0.7432861328125,0.0391845703125,-0.00762939453125,0.66778564453125,1.375,1.25,1.75,-0.319999992847443,-9.84000015258789,-0.959999978542328,0.079999998211861,-0.100000001490116,0.090000003576279
1594154854840,-0.7432861328125,0.03961181640625,-0.007568359375,0.66778564453125,-0.125,0.75,1.125,-0.300000011920929,-9.69999980926514,-1.19000005722046,0.100000001490116,0.029999999329448,-0.129999995231628
1594154854858,-0.74310302734375,0.039794921875,-0.00750732421875,0.66796875,2.25,0.375,1.3125,-0.25,-9.71000003814697,-1.12999999523163,0.150000005960464,0.019999999552965,-0.079999998211861
1594154854885,-0.742431640625,0.03985595703125,-0.0072021484375,0.668701171875,4.3125,-1.8125,0.6875,-0.310000002384186,-9.82999992370606,-1.04999995231628,0.100000001490116,-0.079999998211861,-0.009999999776483
1594154854910,-0.741943359375,0.03948974609375,-0.00689697265625,0.66925048828125,4.375,-3.125,-0.625,-0.370000004768372,-9.85000038146973,-0.990000009536743,0.03999999910593,-0.109999999403954,0.019999999552965
1594154854943,-0.74127197265625,0.03900146484375,-0.0064697265625,0.6700439453125,3.875,-2.5,-0.25,-0.370000004768372,-9.88000011444092,-0.879999995231628,0,-0.119999997317791,0.119999997317791
1594154854957,-0.74090576171875,0.03875732421875,-0.00616455078125,0.67041015625,2.5625,-2.1875,0.375,-0.509999990463257,-9.85999965667725,-0.810000002384186,-0.090000003576279,-0.109999999403954,0.170000001788139
1594154854984,-0.7408447265625,0.03826904296875,-0.00567626953125,0.6705322265625,-0.625,-2.625,-0.5,-0.439999997615814,-9.76000022888184,-0.930000007152557,-0.009999999776483,-0.019999999552965,0.050000000745058
1594154855012,-0.7408447265625,0.0380859375,-0.0054931640625,0.6705322265625,0.5625,-1.0625,0,-0.439999997615814,-9.75,-0.980000019073486,-0.029999999329448,0.03999999910593,0
1594154855043,-0.7406005859375,0.0380859375,-0.0054931640625,0.67083740234375,1.6875,-0.3125,-0.25,-0.490000009536743,-9.75,-1.00999999046326,-0.070000000298023,0,-0.029999999329448
1594154855059,-0.7403564453125,0.0379638671875,-0.005615234375,0.67108154296875,2.5,0.1875,-0.9375,-0.490000009536743,-9.77999973297119,-1.00999999046326,-0.070000000298023,-0.029999999329448,-0.03999999910593
1594154855086,-0.73992919921875,0.0380859375,-0.006103515625,0.67156982421875,2.1875,1.875,-0.8125,-0.509999990463257,-9.77000045776367,-1.03999996185303,-0.100000001490116,-0.019999999552965,-0.079999998211861
1594154855107,-0.73974609375,0.03802490234375,-0.00628662109375,0.67181396484375,2.25,0.4375,-1.25,-0.400000005960465,-9.80000019073486,-0.959999978542328,0,-0.050000000745058,0
1594154855135,-0.73944091796875,0.03778076171875,-0.00640869140625,0.67218017578125,1.875,-0.8125,-0.8125,-0.400000005960465,-9.77000045776367,-0.959999978542328,0,-0.019999999552965,-0.009999999776483
1594154855158,-0.73919677734375,0.03741455078125,-0.00628662109375,0.67242431640625,1.875,-2.375,-1,-0.389999985694885,-9.80000019073486,-0.939999997615814,0.009999999776483,-0.050000000745058,0
1594154855187,-0.739013671875,0.03668212890625,-0.005859375,0.67266845703125,1.5,-3.5,-0.75,-0.400000005960465,-9.69999980926514,-1.01999998092651,0,0.050000000745058,-0.090000003576279
1594154855211,-0.73870849609375,0.03619384765625,-0.00555419921875,0.67303466796875,2.75,-3.0625,-1.25,-0.319999992847443,-9.78999996185303,-0.889999985694885,0.070000000298023,-0.03999999910593,0.019999999552965
1594154855259,-0.73797607421875,0.03460693359375,-0.0050048828125,0.67388916015625,1.375,-4.125,-2.125,-0.28999999165535,-9.85000038146973,-0.9200000166893,0.090000003576279,-0.100000001490116,-0.019999999552965
1594154855285,-0.73785400390625,0.0335693359375,-0.004638671875,0.67413330078125,1.3125,-3.75,-2.3125,-0.25,-9.78999996185303,-0.9200000166893,0.109999999403954,-0.029999999329448,-0.019999999552965
1594154855308,-0.73760986328125,0.03277587890625,-0.00439453125,0.6744384765625,2.625,-4.5625,-2.4375,-0.360000014305115,-9.89999961853027,-0.829999983310699,0,-0.140000000596046,0.050000000745058
1594154855361,-0.7374267578125,0.0302734375,-0.003173828125,0.67474365234375,0.6875,-7.25,-2.5625,-0.330000013113022,-9.78999996185303,-0.910000026226044,0.009999999776483,-0.029999999329448,-0.029999999329448
1594154855391,-0.7371826171875,0.02838134765625,-0.00225830078125,0.675048828125,1.875,-7.75,-2.875,-0.5,-9.67000007629395,-0.870000004768372,-0.150000005960464,0.079999998211861,0
1594154855408,-0.73699951171875,0.02716064453125,-0.00177001953125,0.67535400390625,2.0625,-7.0625,-3.375,-0.219999998807907,-9.80000019073486,-0.879999995231628,0.100000001490116,-0.03999999910593,-0.019999999552965
1594154855437,-0.7366943359375,0.025634765625,-0.0009765625,0.67572021484375,0.75,-6,-2.6875,-0.379999995231628,-9.80000019073486,-0.879999995231628,-0.059999998658896,-0.03999999910593,-0.029999999329448
1594154855458,-0.7366943359375,0.024658203125,-0.00054931640625,0.67578125,0.4375,-5.5,-2.75,-0.360000014305115,-9.71000003814697,-0.879999995231628,-0.050000000745058,0.050000000745058,-0.019999999552965
1594154855486,-0.73638916015625,0.0233154296875,-0.00018310546875,0.6761474609375,3.5625,-4.1875,-2.5,-0.349999994039535,-9.77999973297119,-0.800000011920929,-0.050000000745058,-0.009999999776483,0.029999999329448
1594154855521,-0.73577880859375,0.022216796875,6.103515625E-05,0.6768798828125,3.4375,-3.375,-2.5,-0.400000005960465,-9.80000019073486,-0.829999983310699,-0.109999999403954,-0.029999999329448,-0.009999999776483
1594154855536,-0.73541259765625,0.02166748046875,0.0001220703125,0.67724609375,3.0625,-2,-1.6875,-0.330000013113022,-9.88000011444092,-0.75,-0.03999999910593,-0.109999999403954,0.050000000745058
1594154855558,-0.73516845703125,0.02154541015625,6.103515625E-05,0.67755126953125,1.9375,-0.1875,0,-0.319999992847443,-9.89999961853027,-0.680000007152557,-0.029999999329448,-0.129999995231628,0.109999999403954
1594154855586,-0.73492431640625,0.021484375,0.00018310546875,0.67779541015625,1,-1.125,0.0625,-0.239999994635582,-9.84000015258789,-0.779999971389771,0.03999999910593,-0.070000000298023,0
1594154855611,-0.73486328125,0.02130126953125,0.0003662109375,0.67791748046875,0.8125,-1.75,0.125,-0.25,-9.82999992370606,-0.790000021457672,0.029999999329448,-0.059999998658896,0
1594154855638,-0.73486328125,0.02081298828125,0.00079345703125,0.67791748046875,0.0625,-2.9375,-0.875,-0.25,-9.77000045776367,-0.819999992847443,0.029999999329448,0,-0.029999999329448
1594154855658,-0.73468017578125,0.02008056640625,0.0009765625,0.6781005859375,1.875,-4,-2.625,-0.28999999165535,-9.82999992370606,-0.759999990463257,-0.009999999776483,-0.059999998658896,0.019999999552965
1594154855708,-0.73406982421875,0.017578125,0.00140380859375,0.6788330078125,2.3125,-5.4375,-3.8125,-0.200000002980232,-9.78999996185303,-0.75,0.050000000745058,-0.009999999776483,0.009999999776483
1594154855737,-0.73358154296875,0.01580810546875,0.00201416015625,0.67938232421875,2.5625,-7.0625,-3.25,-0.280000001192093,-9.81999969482422,-0.730000019073486,-0.03999999910593,-0.050000000745058,0.019999999552965
1594154855758,-0.7335205078125,0.014404296875,0.00274658203125,0.67950439453125,0.375,-9.25,-3.375,-0.300000011920929,-9.73999977111816,-0.819999992847443,-0.070000000298023,0.019999999552965,-0.070000000298023
1594154855788,-0.73345947265625,0.01202392578125,0.00421142578125,0.67962646484375,0.9375,-11.3125,-3,-0.170000001788139,-9.77999973297119,-0.759999990463257,0.03999999910593,-0.009999999776483,-0.009999999776483
1594154855808,-0.73309326171875,0.01043701171875,0.00537109375,0.67999267578125,3.625,-10.6875,-1.625,-0.189999997615814,-10,-0.509999990463257,0.009999999776483,-0.219999998807907,0.219999998807907
1594154855837,-0.7330322265625,0.00872802734375,0.00689697265625,0.6800537109375,-4.4375,-6.625,-0.5,-0.340000003576279,-10.0799999237061,-0.370000004768372,-0.129999995231628,-0.310000002384186,0.349999994039535
