6.575927734375000000e-01,-7.528686523437500000e-01,2.618408203125000000e-02,3.540039062500000000e-03
6.576538085937500000e-01,-7.528686523437500000e-01,2.618408203125000000e-02,3.540039062500000000e-03
6.574096679687500000e-01,-7.530517578125000000e-01,2.606201171875000000e-02,3.723144531250000000e-03
6.577148437500000000e-01,-7.528076171875000000e-01,2.502441406250000000e-02,3.906250000000000000e-03
6.582641601562500000e-01,-7.523803710937500000e-01,2.429199218750000000e-02,4.211425781250000000e-03
6.581420898437500000e-01,-7.525024414062500000e-01,2.404785156250000000e-02,4.333496093750000000e-03
6.579589843750000000e-01,-7.526245117187500000e-01,2.416992187500000000e-02,4.272460937500000000e-03
6.580200195312500000e-01,-7.525634765625000000e-01,2.447509765625000000e-02,4.028320312500000000e-03
6.580810546875000000e-01,-7.525024414062500000e-01,2.532958984375000000e-02,3.540039062500000000e-03
6.583862304687500000e-01,-7.522583007812500000e-01,2.624511718750000000e-02,3.051757812500000000e-03
6.586914062500000000e-01,-7.519531250000000000e-01,2.655029296875000000e-02,2.807617187500000000e-03
6.586914062500000000e-01,-7.518920898437500000e-01,2.685546875000000000e-02,2.685546875000000000e-03
6.586914062500000000e-01,-7.518920898437500000e-01,2.697753906250000000e-02,2.746582031250000000e-03
6.585083007812500000e-01,-7.520751953125000000e-01,2.740478515625000000e-02,2.868652343750000000e-03
6.578979492187500000e-01,-7.526245117187500000e-01,2.813720703125000000e-02,2.685546875000000000e-03
6.572265625000000000e-01,-7.531127929687500000e-01,2.893066406250000000e-02,2.319335937500000000e-03
6.574096679687500000e-01,-7.529907226562500000e-01,2.947998046875000000e-02,1.770019531250000000e-03
6.582641601562500000e-01,-7.521362304687500000e-01,3.051757812500000000e-02,9.765625000000000000e-04
6.572265625000000000e-01,-7.530517578125000000e-01,3.167724609375000000e-02,7.934570312500000000e-04
6.547241210937500000e-01,-7.550659179687500000e-01,3.399658203125000000e-02,-1.220703125000000000e-04
6.543579101562500000e-01,-7.553710937500000000e-01,3.497314453125000000e-02,-6.103515625000000000e-04
6.552734375000000000e-01,-7.545776367187500000e-01,3.521728515625000000e-02,-7.934570312500000000e-04
6.574707031250000000e-01,-7.526855468750000000e-01,3.497314453125000000e-02,-6.713867187500000000e-04
6.615600585937500000e-01,-7.491455078125000000e-01,3.411865234375000000e-02,-6.103515625000000000e-05
6.635742187500000000e-01,-7.473754882812500000e-01,3.338623046875000000e-02,4.272460937500000000e-04
6.651611328125000000e-01,-7.460327148437500000e-01,3.240966796875000000e-02,1.342773437500000000e-03
6.650390625000000000e-01,-7.461547851562500000e-01,3.173828125000000000e-02,2.685546875000000000e-03
6.636352539062500000e-01,-7.473754882812500000e-01,3.234863281250000000e-02,3.295898437500000000e-03
6.580810546875000000e-01,-7.521362304687500000e-01,3.491210937500000000e-02,3.112792968750000000e-03
6.580810546875000000e-01,-7.521362304687500000e-01,3.503417968750000000e-02,2.990722656250000000e-03
6.584472656250000000e-01,-7.518310546875000000e-01,3.472900390625000000e-02,2.990722656250000000e-03
6.598510742187500000e-01,-7.506713867187500000e-01,3.393554687500000000e-02,3.051757812500000000e-03
6.605834960937500000e-01,-7.500000000000000000e-01,3.332519531250000000e-02,3.173828125000000000e-03
6.611938476562500000e-01,-7.495117187500000000e-01,3.283691406250000000e-02,3.295898437500000000e-03
6.616210937500000000e-01,-7.490844726562500000e-01,3.265380859375000000e-02,3.479003906250000000e-03
6.617431640625000000e-01,-7.490234375000000000e-01,3.271484375000000000e-02,3.723144531250000000e-03
6.621704101562500000e-01,-7.485961914062500000e-01,3.247070312500000000e-02,3.967285156250000000e-03
6.624145507812500000e-01,-7.484130859375000000e-01,3.228759765625000000e-02,3.906250000000000000e-03
6.627197265625000000e-01,-7.481689453125000000e-01,3.216552734375000000e-02,3.723144531250000000e-03
6.629638671875000000e-01,-7.479248046875000000e-01,3.234863281250000000e-02,2.990722656250000000e-03
6.632080078125000000e-01,-7.477416992187500000e-01,3.240966796875000000e-02,2.807617187500000000e-03
6.635742187500000000e-01,-7.473754882812500000e-01,3.271484375000000000e-02,2.380371093750000000e-03
6.638183593750000000e-01,-7.471313476562500000e-01,3.277587890625000000e-02,2.075195312500000000e-03
6.636962890625000000e-01,-7.472534179687500000e-01,3.302001953125000000e-02,1.525878906250000000e-03
6.635742187500000000e-01,-7.473144531250000000e-01,3.344726562500000000e-02,1.037597656250000000e-03
6.640014648437500000e-01,-7.469482421875000000e-01,3.417968750000000000e-02,1.831054687500000000e-04
6.641845703125000000e-01,-7.467651367187500000e-01,3.466796875000000000e-02,-3.662109375000000000e-04
6.646728515625000000e-01,-7.463378906250000000e-01,3.527832031250000000e-02,-1.159667968750000000e-03
6.651611328125000000e-01,-7.458496093750000000e-01,3.564453125000000000e-02,-1.586914062500000000e-03
6.652832031250000000e-01,-7.457275390625000000e-01,3.588867187500000000e-02,-2.075195312500000000e-03
6.654052734375000000e-01,-7.456054687500000000e-01,3.582763671875000000e-02,-2.136230468750000000e-03
6.658935546875000000e-01,-7.452392578125000000e-01,3.564453125000000000e-02,-2.380371093750000000e-03
6.658935546875000000e-01,-7.451782226562500000e-01,3.570556640625000000e-02,-2.746582031250000000e-03
6.663208007812500000e-01,-7.447509765625000000e-01,3.588867187500000000e-02,-3.417968750000000000e-03
6.666259765625000000e-01,-7.445068359375000000e-01,3.619384765625000000e-02,-3.784179687500000000e-03
6.666870117187500000e-01,-7.444458007812500000e-01,3.625488281250000000e-02,-4.150390625000000000e-03
6.666259765625000000e-01,-7.445068359375000000e-01,3.607177734375000000e-02,-4.272460937500000000e-03
6.665649414062500000e-01,-7.445678710937500000e-01,3.546142578125000000e-02,-4.211425781250000000e-03
6.665649414062500000e-01,-7.445678710937500000e-01,3.503417968750000000e-02,-4.150390625000000000e-03
6.666259765625000000e-01,-7.445678710937500000e-01,3.460693359375000000e-02,-4.211425781250000000e-03
6.666870117187500000e-01,-7.445068359375000000e-01,3.430175781250000000e-02,-4.333496093750000000e-03
6.666870117187500000e-01,-7.445068359375000000e-01,3.405761718750000000e-02,-4.699707031250000000e-03
6.666870117187500000e-01,-7.445678710937500000e-01,3.411865234375000000e-02,-5.126953125000000000e-03
6.666870117187500000e-01,-7.444458007812500000e-01,3.491210937500000000e-02,-5.859375000000000000e-03
6.669921875000000000e-01,-7.441406250000000000e-01,3.564453125000000000e-02,-6.286621093750000000e-03
6.674804687500000000e-01,-7.436523437500000000e-01,3.674316406250000000e-02,-6.774902343750000000e-03
6.674804687500000000e-01,-7.436523437500000000e-01,3.753662109375000000e-02,-7.141113281250000000e-03
6.677856445312500000e-01,-7.432861328125000000e-01,3.918457031250000000e-02,-7.629394531250000000e-03
6.677856445312500000e-01,-7.432861328125000000e-01,3.961181640625000000e-02,-7.568359375000000000e-03
6.679687500000000000e-01,-7.431030273437500000e-01,3.979492187500000000e-02,-7.507324218750000000e-03
6.687011718750000000e-01,-7.424316406250000000e-01,3.985595703125000000e-02,-7.202148437500000000e-03
6.692504882812500000e-01,-7.419433593750000000e-01,3.948974609375000000e-02,-6.896972656250000000e-03
6.700439453125000000e-01,-7.412719726562500000e-01,3.900146484375000000e-02,-6.469726562500000000e-03
6.704101562500000000e-01,-7.409057617187500000e-01,3.875732421875000000e-02,-6.164550781250000000e-03
6.705322265625000000e-01,-7.408447265625000000e-01,3.826904296875000000e-02,-5.676269531250000000e-03
6.705322265625000000e-01,-7.408447265625000000e-01,3.808593750000000000e-02,-5.493164062500000000e-03
6.708374023437500000e-01,-7.406005859375000000e-01,3.808593750000000000e-02,-5.493164062500000000e-03
6.710815429687500000e-01,-7.403564453125000000e-01,3.796386718750000000e-02,-5.615234375000000000e-03
6.715698242187500000e-01,-7.399291992187500000e-01,3.808593750000000000e-02,-6.103515625000000000e-03
6.718139648437500000e-01,-7.397460937500000000e-01,3.802490234375000000e-02,-6.286621093750000000e-03
6.721801757812500000e-01,-7.394409179687500000e-01,3.778076171875000000e-02,-6.408691406250000000e-03
6.724243164062500000e-01,-7.391967773437500000e-01,3.741455078125000000e-02,-6.286621093750000000e-03
6.726684570312500000e-01,-7.390136718750000000e-01,3.668212890625000000e-02,-5.859375000000000000e-03
6.730346679687500000e-01,-7.387084960937500000e-01,3.619384765625000000e-02,-5.554199218750000000e-03
6.738891601562500000e-01,-7.379760742187500000e-01,3.460693359375000000e-02,-5.004882812500000000e-03
6.741333007812500000e-01,-7.378540039062500000e-01,3.356933593750000000e-02,-4.638671875000000000e-03
6.744384765625000000e-01,-7.376098632812500000e-01,3.277587890625000000e-02,-4.394531250000000000e-03
6.747436523437500000e-01,-7.374267578125000000e-01,3.027343750000000000e-02,-3.173828125000000000e-03
6.750488281250000000e-01,-7.371826171875000000e-01,2.838134765625000000e-02,-2.258300781250000000e-03
6.753540039062500000e-01,-7.369995117187500000e-01,2.716064453125000000e-02,-1.770019531250000000e-03
6.757202148437500000e-01,-7.366943359375000000e-01,2.563476562500000000e-02,-9.765625000000000000e-04
6.757812500000000000e-01,-7.366943359375000000e-01,2.465820312500000000e-02,-5.493164062500000000e-04
6.761474609375000000e-01,-7.363891601562500000e-01,2.331542968750000000e-02,-1.831054687500000000e-04
6.768798828125000000e-01,-7.357788085937500000e-01,2.221679687500000000e-02,6.103515625000000000e-05
6.772460937500000000e-01,-7.354125976562500000e-01,2.166748046875000000e-02,1.220703125000000000e-04
6.775512695312500000e-01,-7.351684570312500000e-01,2.154541015625000000e-02,6.103515625000000000e-05
6.777954101562500000e-01,-7.349243164062500000e-01,2.148437500000000000e-02,1.831054687500000000e-04
6.779174804687500000e-01,-7.348632812500000000e-01,2.130126953125000000e-02,3.662109375000000000e-04
6.779174804687500000e-01,-7.348632812500000000e-01,2.081298828125000000e-02,7.934570312500000000e-04
6.781005859375000000e-01,-7.346801757812500000e-01,2.008056640625000000e-02,9.765625000000000000e-04
6.788330078125000000e-01,-7.340698242187500000e-01,1.757812500000000000e-02,1.403808593750000000e-03
6.793823242187500000e-01,-7.335815429687500000e-01,1.580810546875000000e-02,2.014160156250000000e-03
6.795043945312500000e-01,-7.335205078125000000e-01,1.440429687500000000e-02,2.746582031250000000e-03
6.796264648437500000e-01,-7.334594726562500000e-01,1.202392578125000000e-02,4.211425781250000000e-03
6.799926757812500000e-01,-7.330932617187500000e-01,1.043701171875000000e-02,5.371093750000000000e-03
6.800537109375000000e-01,-7.330322265625000000e-01,8.728027343750000000e-03,6.896972656250000000e-03
6.791992187500000000e-01,-7.338867187500000000e-01,7.934570312500000000e-03,7.385253906250000000e-03
6.776123046875000000e-01,-7.353515625000000000e-01,7.080078125000000000e-03,7.751464843750000000e-03
6.772460937500000000e-01,-7.357177734375000000e-01,6.408691406250000000e-03,7.873535156250000000e-03
6.775512695312500000e-01,-7.354125976562500000e-01,4.638671875000000000e-03,7.568359375000000000e-03
6.782226562500000000e-01,-7.348632812500000000e-01,3.356933593750000000e-03,7.324218750000000000e-03
6.787719726562500000e-01,-7.343139648437500000e-01,2.075195312500000000e-03,7.385253906250000000e-03
6.793212890625000000e-01,-7.337646484375000000e-01,4.272460937500000000e-04,8.178710937500000000e-03
6.795043945312500000e-01,-7.336425781250000000e-01,-6.103515625000000000e-04,8.789062500000000000e-03
6.799316406250000000e-01,-7.332153320312500000e-01,-1.953125000000000000e-03,9.460449218750000000e-03
6.799926757812500000e-01,-7.331542968750000000e-01,-2.929687500000000000e-03,9.765625000000000000e-03
6.803588867187500000e-01,-7.327880859375000000e-01,-4.638671875000000000e-03,1.013183593750000000e-02
6.810913085937500000e-01,-7.321166992187500000e-01,-5.920410156250000000e-03,1.037597656250000000e-02
6.819458007812500000e-01,-7.312622070312500000e-01,-1.000976562500000000e-02,1.196289062500000000e-02
6.817626953125000000e-01,-7.313842773437500000e-01,-1.184082031250000000e-02,1.281738281250000000e-02
6.815795898437500000e-01,-7.314453125000000000e-01,-1.446533203125000000e-02,1.428222656250000000e-02
6.813354492187500000e-01,-7.316284179687500000e-01,-1.605224609375000000e-02,1.501464843750000000e-02
6.813354492187500000e-01,-7.315673828125000000e-01,-1.800537109375000000e-02,1.635742187500000000e-02
6.812133789062500000e-01,-7.316284179687500000e-01,-1.904296875000000000e-02,1.733398437500000000e-02
6.808471679687500000e-01,-7.318725585937500000e-01,-2.124023437500000000e-02,1.947021484375000000e-02
6.808471679687500000e-01,-7.318725585937500000e-01,-2.172851562500000000e-02,2.008056640625000000e-02
6.808471679687500000e-01,-7.316894531250000000e-01,-2.374267578125000000e-02,2.221679687500000000e-02
6.809082031250000000e-01,-7.316284179687500000e-01,-2.423095703125000000e-02,2.270507812500000000e-02
6.810302734375000000e-01,-7.313232421875000000e-01,-2.648925781250000000e-02,2.514648437500000000e-02
6.811523437500000000e-01,-7.311401367187500000e-01,-2.801513671875000000e-02,2.642822265625000000e-02
6.813964843750000000e-01,-7.308349609375000000e-01,-2.923583984375000000e-02,2.740478515625000000e-02
6.816406250000000000e-01,-7.304687500000000000e-01,-3.076171875000000000e-02,2.899169921875000000e-02
6.815795898437500000e-01,-7.304077148437500000e-01,-3.161621093750000000e-02,2.978515625000000000e-02
6.821289062500000000e-01,-7.297973632812500000e-01,-3.350830078125000000e-02,3.106689453125000000e-02
6.821899414062500000e-01,-7.297363281250000000e-01,-3.387451171875000000e-02,3.137207031250000000e-02
6.823120117187500000e-01,-7.294311523437500000e-01,-3.527832031250000000e-02,3.295898437500000000e-02
6.823120117187500000e-01,-7.294311523437500000e-01,-3.570556640625000000e-02,3.344726562500000000e-02
6.824951171875000000e-01,-7.291259765625000000e-01,-3.686523437500000000e-02,3.479003906250000000e-02
6.825561523437500000e-01,-7.289428710937500000e-01,-3.753662109375000000e-02,3.588867187500000000e-02
6.826171875000000000e-01,-7.288208007812500000e-01,-3.857421875000000000e-02,3.729248046875000000e-02
6.827392578125000000e-01,-7.285766601562500000e-01,-3.912353515625000000e-02,3.814697265625000000e-02
6.826782226562500000e-01,-7.285156250000000000e-01,-3.997802734375000000e-02,3.942871093750000000e-02
6.826782226562500000e-01,-7.285156250000000000e-01,-4.052734375000000000e-02,4.022216796875000000e-02
6.826171875000000000e-01,-7.284545898437500000e-01,-4.162597656250000000e-02,4.138183593750000000e-02
6.826171875000000000e-01,-7.282714843750000000e-01,-4.254150390625000000e-02,4.229736328125000000e-02
6.827392578125000000e-01,-7.279663085937500000e-01,-4.418945312500000000e-02,4.406738281250000000e-02
6.827392578125000000e-01,-7.276611328125000000e-01,-4.736328125000000000e-02,4.687500000000000000e-02
6.827392578125000000e-01,-7.272338867187500000e-01,-5.041503906250000000e-02,4.974365234375000000e-02
6.830444335937500000e-01,-7.268066406250000000e-01,-5.139160156250000000e-02,5.065917968750000000e-02
6.836547851562500000e-01,-7.261352539062500000e-01,-5.230712890625000000e-02,5.163574218750000000e-02
6.837158203125000000e-01,-7.259521484375000000e-01,-5.291748046875000000e-02,5.230712890625000000e-02
6.835937500000000000e-01,-7.258300781250000000e-01,-5.438232421875000000e-02,5.383300781250000000e-02
6.836547851562500000e-01,-7.257080078125000000e-01,-5.474853515625000000e-02,5.426025390625000000e-02
6.839599609375000000e-01,-7.252197265625000000e-01,-5.621337890625000000e-02,5.535888671875000000e-02
6.843261718750000000e-01,-7.247314453125000000e-01,-5.737304687500000000e-02,5.609130859375000000e-02
6.846313476562500000e-01,-7.241821289062500000e-01,-5.938720703125000000e-02,5.737304687500000000e-02
6.848144531250000000e-01,-7.238159179687500000e-01,-6.079101562500000000e-02,5.834960937500000000e-02
6.848754882812500000e-01,-7.234497070312500000e-01,-6.286621093750000000e-02,5.999755859375000000e-02
6.848144531250000000e-01,-7.233276367187500000e-01,-6.408691406250000000e-02,6.097412109375000000e-02
6.851196289062500000e-01,-7.227783203125000000e-01,-6.597900390625000000e-02,6.213378906250000000e-02
6.854858398437500000e-01,-7.222900390625000000e-01,-6.707763671875000000e-02,6.286621093750000000e-02
6.857299804687500000e-01,-7.218017578125000000e-01,-6.854248046875000000e-02,6.390380859375000000e-02
6.857910156250000000e-01,-7.216186523437500000e-01,-6.933593750000000000e-02,6.469726562500000000e-02
6.860351562500000000e-01,-7.209472656250000000e-01,-7.153320312500000000e-02,6.665039062500000000e-02
6.867675781250000000e-01,-7.196655273437500000e-01,-7.495117187500000000e-02,6.933593750000000000e-02
6.866455078125000000e-01,-7.193603515625000000e-01,-7.720947265625000000e-02,7.110595703125000000e-02
6.865234375000000000e-01,-7.192382812500000000e-01,-7.867431640625000000e-02,7.238769531250000000e-02
6.863403320312500000e-01,-7.189331054687500000e-01,-8.068847656250000000e-02,7.415771484375000000e-02
6.865844726562500000e-01,-7.184448242187500000e-01,-8.197021484375000000e-02,7.543945312500000000e-02
6.865844726562500000e-01,-7.177124023437500000e-01,-8.557128906250000000e-02,7.861328125000000000e-02
6.865844726562500000e-01,-7.171630859375000000e-01,-8.813476562500000000e-02,8.056640625000000000e-02
6.868896484375000000e-01,-7.164916992187500000e-01,-8.978271484375000000e-02,8.197021484375000000e-02
6.869506835937500000e-01,-7.160034179687500000e-01,-9.179687500000000000e-02,8.367919921875000000e-02
6.869506835937500000e-01,-7.157592773437500000e-01,-9.307861328125000000e-02,8.465576171875000000e-02
6.872558593750000000e-01,-7.150268554687500000e-01,-9.478759765625000000e-02,8.605957031250000000e-02
6.875000000000000000e-01,-7.145996093750000000e-01,-9.576416015625000000e-02,8.703613281250000000e-02
6.876831054687500000e-01,-7.136840820312500000e-01,-9.826660156250000000e-02,8.978271484375000000e-02
6.879272460937500000e-01,-7.130126953125000000e-01,-9.979248046875000000e-02,9.167480468750000000e-02
6.879272460937500000e-01,-7.127075195312500000e-01,-1.008300781250000000e-01,9.289550781250000000e-02
6.877441406250000000e-01,-7.124633789062500000e-01,-1.024169921875000000e-01,9.454345703125000000e-02
6.879272460937500000e-01,-7.119750976562500000e-01,-1.036376953125000000e-01,9.564208984375000000e-02
6.879272460937500000e-01,-7.114257812500000000e-01,-1.056518554687500000e-01,9.747314453125000000e-02
6.875610351562500000e-01,-7.114257812500000000e-01,-1.069335937500000000e-01,9.869384765625000000e-02
6.868286132812500000e-01,-7.115478515625000000e-01,-1.087036132812500000e-01,1.003417968750000000e-01
6.865844726562500000e-01,-7.115478515625000000e-01,-1.096801757812500000e-01,1.015014648437500000e-01
6.867065429687500000e-01,-7.109375000000000000e-01,-1.109619140625000000e-01,1.033325195312500000e-01
6.867675781250000000e-01,-7.106323242187500000e-01,-1.117553710937500000e-01,1.043090820312500000e-01
6.867065429687500000e-01,-7.102661132812500000e-01,-1.129760742187500000e-01,1.056518554687500000e-01
6.865234375000000000e-01,-7.100830078125000000e-01,-1.140747070312500000e-01,1.067504882812500000e-01
6.864013671875000000e-01,-7.095947265625000000e-01,-1.161499023437500000e-01,1.085205078125000000e-01
6.864013671875000000e-01,-7.092285156250000000e-01,-1.176147460937500000e-01,1.096801757812500000e-01
6.859130859375000000e-01,-7.091064453125000000e-01,-1.197509765625000000e-01,1.112060546875000000e-01
6.857910156250000000e-01,-7.089233398437500000e-01,-1.209716796875000000e-01,1.119995117187500000e-01
6.856079101562500000e-01,-7.087402343750000000e-01,-1.220703125000000000e-01,1.127319335937500000e-01
6.853027343750000000e-01,-7.086181640625000000e-01,-1.234130859375000000e-01,1.139526367187500000e-01
6.846313476562500000e-01,-7.088012695312500000e-01,-1.247558593750000000e-01,1.151733398437500000e-01
6.843872070312500000e-01,-7.087402343750000000e-01,-1.257324218750000000e-01,1.160888671875000000e-01
6.842041015625000000e-01,-7.086181640625000000e-01,-1.267700195312500000e-01,1.171264648437500000e-01
6.840209960937500000e-01,-7.078857421875000000e-01,-1.296386718750000000e-01,1.192016601562500000e-01
6.841430664062500000e-01,-7.073364257812500000e-01,-1.311645507812500000e-01,1.199951171875000000e-01
6.840820312500000000e-01,-7.071533203125000000e-01,-1.318359375000000000e-01,1.206054687500000000e-01
6.835937500000000000e-01,-7.072753906250000000e-01,-1.327514648437500000e-01,1.216430664062500000e-01
6.832885742187500000e-01,-7.073364257812500000e-01,-1.336059570312500000e-01,1.224365234375000000e-01
6.832275390625000000e-01,-7.068481445312500000e-01,-1.350097656250000000e-01,1.236572265625000000e-01
6.833496093750000000e-01,-7.064819335937500000e-01,-1.359863281250000000e-01,1.244506835937500000e-01
6.833496093750000000e-01,-7.057495117187500000e-01,-1.378784179687500000e-01,1.260986328125000000e-01
6.832885742187500000e-01,-7.056884765625000000e-01,-1.382446289062500000e-01,1.265258789062500000e-01
6.830444335937500000e-01,-7.055664062500000000e-01,-1.392211914062500000e-01,1.276855468750000000e-01
6.828613281250000000e-01,-7.054443359375000000e-01,-1.398925781250000000e-01,1.283569335937500000e-01
6.828613281250000000e-01,-7.050170898437500000e-01,-1.409301757812500000e-01,1.295776367187500000e-01
6.828613281250000000e-01,-7.046508789062500000e-01,-1.417236328125000000e-01,1.304321289062500000e-01
6.826171875000000000e-01,-7.044067382812500000e-01,-1.430664062500000000e-01,1.318359375000000000e-01
6.824951171875000000e-01,-7.041625976562500000e-01,-1.441040039062500000e-01,1.327514648437500000e-01
6.826171875000000000e-01,-7.034301757812500000e-01,-1.456298828125000000e-01,1.341552734375000000e-01
6.828613281250000000e-01,-7.028198242187500000e-01,-1.466064453125000000e-01,1.350708007812500000e-01
6.827392578125000000e-01,-7.023315429687500000e-01,-1.482543945312500000e-01,1.364135742187500000e-01
6.828613281250000000e-01,-7.015991210937500000e-01,-1.499633789062500000e-01,1.377563476562500000e-01
6.829833984375000000e-01,-7.009887695312500000e-01,-1.512451171875000000e-01,1.387939453125000000e-01
6.829833984375000000e-01,-7.005004882812500000e-01,-1.525878906250000000e-01,1.399536132812500000e-01
6.824340820312500000e-01,-7.002563476562500000e-01,-1.545410156250000000e-01,1.414794921875000000e-01
6.820678710937500000e-01,-7.001342773437500000e-01,-1.557006835937500000e-01,1.423950195312500000e-01
6.815185546875000000e-01,-7.001342773437500000e-01,-1.572265625000000000e-01,1.434326171875000000e-01
6.812133789062500000e-01,-7.000732421875000000e-01,-1.582031250000000000e-01,1.441040039062500000e-01
6.806030273437500000e-01,-7.001342773437500000e-01,-1.597900390625000000e-01,1.450195312500000000e-01
6.803588867187500000e-01,-6.999511718750000000e-01,-1.608886718750000000e-01,1.458129882812500000e-01
6.806030273437500000e-01,-6.990966796875000000e-01,-1.622924804687500000e-01,1.473999023437500000e-01
6.807250976562500000e-01,-6.985473632812500000e-01,-1.632080078125000000e-01,1.484985351562500000e-01
6.805419921875000000e-01,-6.981201171875000000e-01,-1.646728515625000000e-01,1.497802734375000000e-01
6.807861328125000000e-01,-6.974487304687500000e-01,-1.656494140625000000e-01,1.505126953125000000e-01
6.810302734375000000e-01,-6.965332031250000000e-01,-1.672363281250000000e-01,1.518554687500000000e-01
6.809082031250000000e-01,-6.962280273437500000e-01,-1.681518554687500000e-01,1.526489257812500000e-01
6.804199218750000000e-01,-6.961059570312500000e-01,-1.695556640625000000e-01,1.539306640625000000e-01
6.794433593750000000e-01,-6.962280273437500000e-01,-1.713867187500000000e-01,1.556396484375000000e-01
6.793823242187500000e-01,-6.959228515625000000e-01,-1.723632812500000000e-01,1.564331054687500000e-01
6.791381835937500000e-01,-6.955566406250000000e-01,-1.738891601562500000e-01,1.574096679687500000e-01
6.796875000000000000e-01,-6.943969726562500000e-01,-1.751708984375000000e-01,1.585083007812500000e-01
6.797485351562500000e-01,-6.939086914062500000e-01,-1.760253906250000000e-01,1.592407226562500000e-01
6.795043945312500000e-01,-6.936645507812500000e-01,-1.773071289062500000e-01,1.603393554687500000e-01
6.793823242187500000e-01,-6.933593750000000000e-01,-1.782836914062500000e-01,1.610717773437500000e-01
6.793212890625000000e-01,-6.928100585937500000e-01,-1.797485351562500000e-01,1.621093750000000000e-01
6.793212890625000000e-01,-6.924438476562500000e-01,-1.806640625000000000e-01,1.626586914062500000e-01
6.791992187500000000e-01,-6.921386718750000000e-01,-1.814575195312500000e-01,1.632080078125000000e-01
6.788330078125000000e-01,-6.920776367187500000e-01,-1.823730468750000000e-01,1.641235351562500000e-01
6.785888671875000000e-01,-6.919555664062500000e-01,-1.831665039062500000e-01,1.649169921875000000e-01
6.785278320312500000e-01,-6.917114257812500000e-01,-1.835937500000000000e-01,1.655273437500000000e-01
6.782226562500000000e-01,-6.916503906250000000e-01,-1.841430664062500000e-01,1.663818359375000000e-01
6.781005859375000000e-01,-6.915283203125000000e-01,-1.846923828125000000e-01,1.668701171875000000e-01
6.781005859375000000e-01,-6.912231445312500000e-01,-1.852416992187500000e-01,1.675415039062500000e-01
6.782226562500000000e-01,-6.905517578125000000e-01,-1.863403320312500000e-01,1.686401367187500000e-01
6.784057617187500000e-01,-6.898803710937500000e-01,-1.871337890625000000e-01,1.696777343750000000e-01
6.781616210937500000e-01,-6.893920898437500000e-01,-1.886596679687500000e-01,1.712036132812500000e-01
6.776733398437500000e-01,-6.892700195312500000e-01,-1.896972656250000000e-01,1.721191406250000000e-01
6.771850585937500000e-01,-6.889648437500000000e-01,-1.912231445312500000e-01,1.736450195312500000e-01
